Time,Real_Alt,Baro_Alt,kf_altitude,Real_G,Sens_G,Real_Vel,kf_velocity,Pred_Apogee
30.195,9831.637,9831.736,9831.949,-1.062,-0.986,104.0401,104.3640,10378.41
30.245,9836.824,9836.526,9837.120,-1.061,-1.022,103.5195,103.8432,10378.18
30.295,9841.985,9841.943,9842.279,-1.061,-1.145,102.9993,103.2705,10377.44
30.345,9847.120,9847.196,9847.417,-1.060,-1.043,102.4794,102.7515,10377.27
30.395,9852.228,9852.072,9852.517,-1.059,-1.008,101.9598,102.2427,10377.18
30.445,9857.311,9857.592,9857.614,-1.059,-1.125,101.4406,101.6902,10376.66
30.495,9862.368,9862.271,9862.665,-1.058,-0.978,100.9217,101.1978,10376.74
30.545,9867.399,9867.370,9867.693,-1.057,-1.039,100.4031,100.6778,10376.54
30.595,9872.404,9872.622,9872.710,-1.057,-1.070,99.8849,100.1502,10376.27
30.645,9877.383,9877.268,9877.681,-1.056,-1.095,99.3669,99.5997,10375.76
30.695,9882.336,9882.376,9882.634,-1.055,-1.049,98.8493,99.0770,10375.53
30.745,9887.263,9887.083,9887.548,-1.055,-1.043,98.3320,98.5503,10375.25
30.795,9892.164,9892.238,9892.450,-1.054,-1.066,97.8150,98.0205,10374.96
30.845,9897.040,9897.241,9897.333,-1.053,-1.113,97.2984,97.4715,10374.48
30.895,9901.889,9901.875,9902.176,-1.053,-1.113,96.7820,96.9158,10373.94
30.945,9906.713,9906.861,9907.001,-1.052,-1.025,96.2659,96.4085,10373.87
30.995,9911.511,9911.264,9911.778,-1.052,-1.069,95.7501,95.8673,10373.45
31.045,9916.284,9916.520,9916.558,-1.051,-0.971,95.2347,95.3901,10373.67
31.095,9921.030,9921.053,9921.300,-1.050,-1.014,94.7195,94.8849,10373.62
31.145,9925.751,9925.582,9926.006,-1.050,-1.086,94.2046,94.3384,10373.16
31.195,9930.446,9930.355,9930.690,-1.049,-1.044,93.6899,93.8152,10372.92
31.245,9935.115,9935.317,9935.365,-1.049,-1.054,93.1756,93.2964,10372.74
31.295,9939.759,9939.729,9940.001,-1.048,-1.120,92.6615,92.7383,10372.21
31.345,9944.376,9944.085,9944.596,-1.048,-1.068,92.1477,92.1980,10371.81
31.395,9948.969,9948.791,9949.171,-1.047,-1.009,91.6342,91.6908,10371.73
31.445,9953.535,9953.587,9953.733,-1.046,-1.082,91.1209,91.1555,10371.40
31.495,9958.076,9957.998,9958.263,-1.046,-1.026,90.6080,90.6437,10371.27
31.545,9962.591,9962.864,9962.786,-1.045,-1.103,90.0953,90.1055,10370.93
31.595,9967.080,9967.050,9967.265,-1.045,-1.125,89.5828,89.5467,10370.38
31.645,9971.544,9971.460,9971.714,-1.044,-1.124,89.0707,88.9870,10369.83
31.695,9975.983,9975.853,9976.134,-1.044,-1.042,88.5588,88.4668,10369.63
31.745,9980.395,9980.420,9980.537,-1.043,-1.097,88.0471,87.9251,10369.25
31.795,9984.782,9984.676,9984.907,-1.043,-1.065,87.5358,87.3951,10368.96
31.845,9989.144,9989.135,9989.258,-1.042,-1.060,87.0247,86.8714,10368.75
31.895,9993.480,9993.475,9993.582,-1.042,-1.104,86.5138,86.3264,10368.34
31.945,9997.790,9997.706,9997.877,-1.041,-0.986,86.0032,85.8370,10368.42
31.995,10000.000,9999.718,10002.023,-1.041,-0.984,85.4929,85.2796,10367.81
32.045,10000.000,9999.921,10005.928,-1.040,-0.964,84.9828,84.6115,10366.02
32.095,10000.000,9999.833,10009.582,-1.040,-0.966,84.4729,83.8208,10362.99
32.145,10000.000,10000.058,10013.011,-1.039,-1.098,83.9633,82.8607,10358.40
32.195,10000.000,9999.963,10016.200,-1.039,-1.087,83.4539,81.7995,10352.85
32.245,10000.000,10000.045,10019.170,-1.038,-1.103,82.9448,80.6364,10346.33
32.295,10000.000,9999.922,10021.918,-1.038,-0.988,82.4360,79.4363,10339.43
32.345,10000.000,10000.109,10024.467,-1.037,-1.114,81.9274,78.0977,10331.41
32.395,10000.000,10000.225,10026.822,-1.036,-0.981,81.4190,76.7513,10323.30
32.445,10000.000,9999.720,10028.956,-1.036,-1.038,80.9109,75.2912,10314.29
32.495,10000.000,9999.914,10030.915,-1.036,-1.039,80.4030,73.7732,10304.88
32.545,10100.000,10099.736,10038.154,-1.035,-0.971,79.8954,75.2997,10323.55
32.595,10100.000,10099.727,10045.069,-1.035,-0.952,79.3879,76.6104,10340.46
32.645,10100.000,10099.920,10051.679,-1.034,-0.991,78.8807,77.6932,10355.47
32.695,10100.000,10099.775,10057.970,-1.034,-0.992,78.3738,78.5662,10368.60
32.745,10100.000,10099.753,10063.956,-1.033,-1.034,77.8671,79.2230,10379.80
32.795,10100.000,10099.755,10069.646,-1.033,-1.017,77.3606,79.7037,10389.32
32.845,10100.000,10099.913,10075.058,-1.032,-0.989,76.8543,80.0272,10397.32
32.895,10100.000,10099.849,10080.184,-1.032,-0.998,76.3482,80.1775,10403.66
32.945,10100.000,10099.730,10085.030,-1.031,-1.042,75.8424,80.1442,10408.24
32.995,10100.000,10100.158,10089.633,-1.031,-1.084,75.3368,79.9550,10411.32
33.045,10100.000,10100.005,10093.967,-1.030,-1.105,74.8314,79.6096,10412.89
33.095,10100.000,10099.801,10098.037,-1.030,-1.026,74.3262,79.1638,10413.42
33.145,10100.000,10099.881,10101.868,-1.030,-0.987,73.8212,78.6152,10412.90
33.195,10100.000,10100.134,10105.477,-1.029,-1.047,73.3165,77.9279,10411.10
33.245,10100.000,10100.171,10108.858,-1.029,-0.985,72.8119,77.1623,10408.53
33.295,10100.000,10100.034,10112.011,-1.028,-1.014,72.3076,76.2753,10404.85
33.345,10100.000,10100.027,10114.947,-1.028,-1.093,71.8035,75.2539,10400.01
33.395,10100.000,10100.279,10117.691,-1.028,-0.981,71.2996,74.2065,10394.89
33.445,10100.000,10099.950,10120.217,-1.027,-0.954,70.7958,73.0796,10389.07
33.495,10100.000,10100.185,10122.564,-1.027,-0.950,70.2924,71.8857,10382.71
33.545,10100.000,10099.830,10124.706,-1.026,-1.087,69.7891,70.5435,10375.25
33.595,10100.000,10099.926,10126.674,-1.026,-0.945,69.2860,69.2100,10367.85
33.645,10100.000,10100.218,10128.485,-1.025,-1.081,68.7831,67.7602,10359.68
33.695,10100.000,10100.094,10130.123,-1.025,-1.055,68.2805,66.2660,10351.23
33.745,10100.000,10099.707,10131.580,-1.025,-1.044,67.7780,64.7170,10342.48
33.795,10100.000,10099.941,10132.897,-1.024,-1.057,67.2757,63.1266,10333.55
33.845,10100.000,10100.240,10134.083,-1.024,-1.017,66.7736,61.5268,10324.69
33.895,10200.000,10200.239,10140.596,-1.023,-1.089,66.2717,62.9324,10340.03
33.945,10200.000,10200.015,10146.808,-1.023,-1.025,65.7700,64.1600,10354.09
33.995,10200.000,10200.210,10152.749,-1.023,-1.011,65.2685,65.2076,10366.86
34.045,10200.000,10200.195,10158.414,-1.022,-1.074,64.7672,66.0394,10378.01
34.095,10200.000,10199.864,10163.790,-1.022,-1.069,64.2661,66.6883,10387.73
34.145,10200.000,10199.715,10168.896,-1.021,-0.978,63.7651,67.2112,10396.36
34.195,10200.000,10200.193,10173.771,-1.021,-1.013,63.2644,67.5737,10403.69
34.245,10200.000,10200.173,10178.398,-1.021,-0.951,62.7638,67.8154,10409.97
34.295,10200.000,10199.965,10182.771,-1.020,-0.940,62.2634,67.9134,10414.99
34.345,10200.000,10199.906,10186.906,-1.020,-1.070,61.7632,67.8111,10418.45
34.395,10200.000,10200.154,10190.824,-1.020,-1.009,61.2632,67.6197,10421.06
34.445,10200.000,10199.847,10194.502,-1.019,-1.018,60.7633,67.2944,10422.53
34.495,10200.000,10199.761,10197.958,-1.019,-1.007,60.2637,66.8593,10423.06
34.545,10200.000,10200.239,10201.231,-1.018,-0.985,59.7642,66.3436,10422.87
34.595,10200.000,10200.064,10204.292,-1.018,-1.007,59.2649,65.7121,10421.73
34.645,10200.000,10200.029,10207.151,-1.018,-1.085,58.7658,64.9483,10419.55
34.695,10200.000,10199.836,10209.810,-1.017,-0.993,58.2668,64.1369,10416.95
34.745,10200.000,10200.203,10212.305,-1.017,-0.943,57.7680,63.2808,10413.96
34.795,10200.000,10199.787,10214.600,-1.017,-1.005,57.2694,62.3062,10410.09
34.845,10200.000,10200.087,10216.739,-1.016,-1.074,56.7710,61.2376,10405.57
34.895,10200.000,10199.959,10218.704,-1.016,-1.003,56.2728,60.1358,10400.79
34.945,10200.000,10199.884,10220.505,-1.016,-1.033,55.7747,58.9584,10395.55
34.995,10200.000,10199.931,10222.155,-1.015,-1.020,55.2767,57.7353,10390.00
35.045,10200.000,10200.251,10223.675,-1.015,-0.973,54.7790,56.4961,10384.39
35.095,10200.000,10199.972,10225.038,-1.015,-0.953,54.2814,55.2137,10378.51
35.145,10200.000,10200.208,10226.279,-1.014,-0.979,53.7839,53.8855,10372.46
35.195,10200.000,10199.780,10227.365,-1.014,-1.062,53.2867,52.4673,10365.94
35.245,10200.000,10199.779,10228.324,-1.014,-1.050,52.7896,51.0237,10359.36
35.295,10200.000,10200.164,10229.184,-1.013,-1.073,52.2926,49.5534,10352.76
35.345,10200.000,10200.246,10229.932,-1.013,-0.977,51.7958,48.1085,10346.39
35.395,10200.000,10200.100,10230.562,-1.013,-1.040,51.2992,46.6077,10339.85
35.445,10200.000,10200.016,10231.082,-1.012,-1.044,50.8028,45.0853,10333.32
35.495,10200.000,10199.910,10231.496,-1.012,-1.065,50.3065,43.5354,10326.80
35.545,10200.000,10200.005,10231.819,-1.012,-1.010,49.8103,42.0052,10320.51
35.595,10200.000,10200.016,10232.055,-1.011,-0.936,49.3143,40.5038,10314.50
35.645,10300.000,10299.710,10237.657,-1.011,-1.066,48.8185,41.9992,10326.33
35.695,10300.000,10299.991,10243.040,-1.011,-0.969,48.3228,43.3761,10337.64
35.745,10300.000,10300.288,10248.208,-1.010,-1.076,47.8273,44.5422,10347.99
35.795,10300.000,10299.975,10253.132,-1.010,-1.081,47.3319,45.5356,10357.43
35.845,10300.000,10300.015,10257.837,-1.010,-0.993,46.8367,46.4202,10366.24
35.895,10300.000,10300.185,10262.335,-1.009,-1.002,46.3417,47.1598,10374.24
35.945,10300.000,10300.231,10266.625,-1.009,-1.034,45.8467,47.7457,10381.31
35.995,10300.000,10299.967,10270.693,-1.009,-1.068,45.3520,48.1739,10387.45
36.045,10300.000,10299.963,10274.559,-1.009,-1.088,44.8574,48.4665,10392.76
36.095,10300.000,10299.936,10278.225,-1.008,-1.013,44.3629,48.6758,10397.43
36.145,10300.000,10299.715,10281.688,-1.008,-1.033,43.8685,48.7552,10401.30
36.195,10300.000,10300.239,10284.995,-1.008,-1.043,43.3743,48.7393,10404.52
36.245,10300.000,10299.819,10288.098,-1.007,-0.943,42.8803,48.6578,10407.22
36.295,10300.000,10300.298,10291.053,-1.007,-1.010,42.3864,48.4629,10409.24
36.345,10300.000,10300.052,10293.823,-1.007,-1.074,41.8926,48.1387,10410.43
36.395,10300.000,10300.268,10296.440,-1.007,-0.984,41.3990,47.7805,10411.30
36.445,10300.000,10300.297,10298.898,-1.006,-0.952,40.9056,47.3589,10411.74
36.495,10300.000,10299.952,10301.184,-1.006,-0.981,40.4122,46.8378,10411.54
36.545,10300.000,10299.949,10303.318,-1.006,-0.993,39.9190,46.2410,10410.87
36.595,10300.000,10300.224,10305.323,-1.005,-1.056,39.4260,45.5573,10409.72
36.645,10300.000,10300.064,10307.179,-1.005,-0.972,38.9331,44.8490,10408.34
36.695,10300.000,10300.298,10308.911,-1.005,-0.967,38.4403,44.0943,10406.69
36.745,10300.000,10299.940,10310.493,-1.005,-1.036,37.9477,43.2431,10404.50
36.795,10300.000,10300.093,10311.957,-1.004,-0.936,37.4552,42.3983,10402.32
36.845,10300.000,10299.916,10313.291,-1.004,-1.027,36.9628,41.4598,10399.69
36.895,10300.000,10299.826,10314.504,-1.004,-0.934,36.4706,40.5243,10397.03
36.945,10300.000,10299.703,10315.598,-1.003,-1.072,35.9785,39.4815,10393.91
36.995,10300.000,10300.090,10316.604,-1.003,-1.012,35.4866,38.4480,10390.85
37.045,10300.000,10299.820,10317.492,-1.003,-0.977,34.9948,37.3939,10387.70
37.095,10300.000,10299.954,10318.289,-1.003,-1.043,34.5031,36.2860,10384.39
37.145,10300.000,10300.243,10319.006,-1.002,-1.050,34.0115,35.1607,10381.04
37.195,10300.000,10299.931,10319.613,-1.002,-0.947,33.5201,34.0560,10377.78
37.245,10300.000,10300.248,10320.153,-1.002,-0.944,33.0288,32.9457,10374.56
37.295,10300.000,10300.152,10320.604,-1.002,-1.076,32.5377,31.7529,10371.13
37.345,10300.000,10300.157,10320.975,-1.001,-1.059,32.0467,30.5566,10367.73
37.395,10300.000,10299.997,10321.259,-1.001,-1.073,31.5558,29.3386,10364.35
37.445,10300.000,10299.968,10321.469,-1.001,-1.015,31.0650,28.1413,10361.08
37.495,10300.000,10299.728,10321.598,-1.001,-1.076,30.5744,26.9022,10357.78
37.545,10300.000,10299.767,10321.663,-1.000,-1.012,30.0839,25.6936,10354.63
37.595,10300.000,10300.158,10321.690,-1.000,-1.000,29.5935,24.5030,10351.66
37.645,10300.000,10299.921,10321.646,-1.000,-1.068,29.1033,23.2724,10348.64
37.695,10300.000,10299.705,10321.536,-0.999,-0.968,28.6132,22.0873,10345.81
37.745,10300.000,10299.935,10321.386,-0.999,-1.078,28.1232,20.8610,10343.03
37.795,10300.000,10299.882,10321.184,-0.999,-1.046,27.6333,19.6550,10321.18
37.845,10300.000,10299.973,10320.940,-0.999,-1.002,27.1436,18.4817,10320.94
37.895,10300.000,10299.954,10320.655,-0.998,-0.920,26.6540,17.3573,10320.66
37.945,10300.000,10299.746,10320.321,-0.998,-0.920,26.1645,16.2366,10320.32
37.995,10300.000,10300.214,10319.977,-0.998,-1.052,25.6752,15.0780,10319.98
38.045,10300.000,10299.935,10319.581,-0.998,-1.073,25.1859,13.9129,10319.58
38.095,10300.000,10300.019,10319.156,-0.997,-0.998,24.6968,12.8008,10319.16
38.145,10300.000,10300.274,10318.717,-0.997,-0.968,24.2078,11.7262,10318.72
38.195,10300.000,10299.832,10318.226,-0.997,-1.045,23.7190,10.6154,10318.23
38.245,10300.000,10300.063,10317.723,-0.997,-1.052,23.2302,9.5252,10317.72
38.295,10300.000,10300.008,10317.193,-0.996,-0.937,22.7416,8.5065,10317.19
38.345,10300.000,10300.016,10316.645,-0.996,-1.057,22.2532,7.4472,10316.64
38.395,10300.000,10300.177,10316.084,-0.996,-1.057,21.7648,6.4113,10316.08
38.445,10300.000,10299.835,10315.487,-0.996,-0.919,21.2766,5.4513,10315.49
38.495,10400.000,10399.760,10320.343,-0.995,-0.952,20.7884,7.5673,10320.34
38.545,10400.000,10400.005,10325.045,-0.995,-0.941,20.3004,9.5438,10325.04
38.595,10400.000,10399.861,10329.575,-0.995,-1.030,19.8125,11.3244,10329.58
38.645,10400.000,10399.799,10333.938,-0.995,-1.019,19.3248,12.9666,10333.94
38.695,10400.000,10399.889,10338.146,-0.994,-1.063,18.8371,14.4532,10338.15
38.745,10400.000,10399.995,10342.199,-0.994,-1.050,18.3496,15.8182,10342.20
38.795,10400.000,10399.942,10346.094,-0.994,-0.989,17.8621,17.0846,10346.09
38.845,10400.000,10399.894,10349.832,-0.994,-1.038,17.3748,18.2038,10349.83
38.895,10400.000,10399.901,10353.419,-0.993,-0.998,16.8876,19.2262,10353.42
38.945,10400.000,10400.126,10356.870,-0.993,-0.963,16.4005,20.1606,10377.05
38.995,10400.000,10400.284,10360.186,-0.993,-0.989,15.9135,20.9796,10382.08
39.045,10400.000,10400.254,10363.356,-0.993,-0.997,15.4266,21.6906,10386.76
39.095,10400.000,10399.989,10366.374,-0.993,-0.986,14.9399,22.3001,10391.14
39.145,10400.000,10400.256,10369.270,-0.992,-1.009,14.4532,22.8130,10395.20
39.195,10400.000,10400.188,10372.026,-0.992,-1.013,13.9666,23.2322,10398.92
39.245,10400.000,10400.280,10374.657,-0.992,-1.070,13.4801,23.5409,10402.30
39.295,10400.000,10399.899,10377.138,-0.992,-1.066,12.9937,23.7584,10405.28
39.345,10400.000,10399.976,10379.498,-0.992,-0.935,12.5074,23.9656,10408.15
39.395,10400.000,10400.293,10381.757,-0.991,-0.955,12.0212,24.1000,10410.72
39.445,10400.000,10400.187,10383.892,-0.991,-1.018,11.5351,24.1308,10412.93
39.495,10400.000,10400.272,10385.916,-0.991,-0.964,11.0491,24.1251,10414.94
39.545,10400.000,10399.898,10387.809,-0.991,-1.069,10.5632,23.9938,10416.53
39.595,10400.000,10399.761,10389.584,-0.991,-1.034,10.0773,23.8175,10417.88
39.645,10400.000,10400.234,10391.279,-0.991,-1.004,9.5915,23.6162,10419.08
39.695,10400.000,10399.865,10392.853,-0.991,-1.029,9.1058,23.3396,10420.01
39.745,10400.000,10400.012,10394.335,-0.990,-1.031,8.6202,23.0184,10420.75
39.795,10400.000,10400.129,10395.729,-0.990,-1.027,8.1346,22.6577,10421.29
39.845,10400.000,10400.017,10397.023,-0.990,-0.913,7.6491,22.3072,10421.80
39.895,10400.000,10400.044,10398.230,-0.990,-1.044,7.1636,21.8540,10422.01
39.945,10400.000,10399.926,10399.345,-0.990,-0.932,6.6782,21.4157,10422.17
39.995,10400.000,10400.244,10400.394,-0.990,-1.035,6.1928,20.9033,10422.12
40.045,10400.000,10400.247,10401.361,-0.990,-1.039,5.7075,20.3577,10421.96
40.095,10400.000,10399.747,10402.223,-0.990,-1.039,5.2222,19.7675,10402.22
40.145,10400.000,10399.780,10403.013,-0.990,-0.922,4.7369,19.2102,10403.01
40.195,10400.000,10400.262,10403.761,-0.990,-0.916,4.2517,18.6473,10403.76
40.245,10400.000,10399.798,10404.415,-0.990,-0.971,3.7665,18.0207,10404.42
40.295,10400.000,10400.133,10405.021,-0.990,-0.933,3.2813,17.4041,10405.02
40.345,10400.000,10400.026,10405.559,-0.990,-0.997,2.7961,16.7351,10405.56
40.395,10400.000,10399.735,10406.021,-0.990,-0.932,2.3109,16.0733,10406.02
40.445,10400.000,10400.031,10406.441,-0.990,-0.962,1.8257,15.3932,10406.44
40.495,10400.000,10400.296,10406.822,-0.990,-0.913,1.3405,14.7329,10406.82
40.545,10400.000,10400.097,10407.139,-0.990,-1.066,0.8553,13.9810,10407.14
40.595,10400.000,10399.961,10407.396,-0.990,-1.069,0.3700,13.2151,10407.40
40.645,10400.000,10400.195,10407.614,-0.990,-1.003,-0.1153,12.4816,10407.61
40.695,10400.000,10400.261,10407.791,-0.984,-0.954,-0.5992,11.7688,10407.79
40.783,10400.000,10400.136,10408.299,-0.970,-0.935,-1.4422,10.6851,10408.30
40.872,10400.000,10399.819,10408.660,-0.956,-0.888,-2.2824,9.5989,10408.66
40.963,10400.000,10400.097,10408.918,-0.942,-0.921,-3.1293,8.4550,10408.92
41.056,10400.000,10399.848,10409.040,-0.929,-0.886,-3.9824,7.3003,10409.04
41.150,10400.000,10399.817,10409.035,-0.916,-0.911,-4.8325,6.1023,10409.04
41.246,10400.000,10400.072,10408.932,-0.903,-0.867,-5.6885,4.9312,10408.93
41.343,10400.000,10399.858,10408.697,-0.890,-0.896,-6.5411,3.7159,10408.70
41.442,10400.000,10400.021,10408.368,-0.877,-0.877,-7.3990,2.5141,10408.37
41.543,10400.000,10400.224,10407.955,-0.865,-0.798,-8.2617,1.3918,10407.96
41.646,10400.000,10399.947,10407.428,-0.852,-0.866,-9.1288,0.1890,10407.43
41.750,10400.000,10399.730,10406.793,-0.840,-0.884,-9.9915,-1.0278,10406.79
41.856,10400.000,10400.097,10406.107,-0.827,-0.811,-10.8578,-2.1443,10406.11
41.964,10400.000,10399.815,10405.328,-0.814,-0.843,-11.7272,-3.2912,10405.33
42.074,10400.000,10399.792,10404.483,-0.802,-0.782,-12.5989,-4.3541,10404.48
42.185,10400.000,10399.999,10403.610,-0.789,-0.780,-13.4646,-5.3745,10403.61
42.298,10400.000,10399.849,10402.683,-0.776,-0.720,-14.3314,-6.3082,10402.68
42.414,10400.000,10400.062,10401.737,-0.762,-0.730,-15.2063,-7.2203,10401.74
42.531,10400.000,10400.206,10400.781,-0.749,-0.787,-16.0734,-8.1513,10400.78
42.650,10400.000,10399.760,10399.761,-0.735,-0.728,-16.9393,-9.0012,10399.76
42.772,10400.000,10399.867,10398.728,-0.721,-0.752,-17.8103,-9.8445,10398.73
42.896,10300.000,10299.756,10388.026,-0.706,-0.680,-18.6781,-15.1209,10388.03
43.022,10300.000,10300.044,10377.633,-0.692,-0.730,-19.5419,-19.9705,10377.63
43.151,10300.000,10299.964,10367.529,-0.676,-0.707,-20.4072,-24.3363,10367.53
43.282,10300.000,10300.204,10357.809,-0.661,-0.677,-21.2660,-28.1926,10357.81
43.416,10300.000,10300.202,10348.460,-0.645,-0.625,-22.1237,-31.5404,10348.46
43.553,10300.000,10299.898,10339.476,-0.628,-0.663,-22.9787,-34.5252,10339.48
43.693,10300.000,10299.944,10330.917,-0.611,-0.645,-23.8294,-37.0660,10330.92
43.837,10300.000,10300.292,10322.812,-0.594,-0.547,-24.6801,-39.0572,10322.81
43.984,10300.000,10300.272,10315.185,-0.576,-0.539,-25.5231,-40.6499,10315.18
44.135,10300.000,10300.252,10308.015,-0.557,-0.558,-26.3621,-41.9063,10308.01
44.291,10300.000,10300.011,10301.254,-0.539,-0.551,-27.2004,-42.8192,10301.25
44.451,10300.000,10300.136,10295.007,-0.519,-0.512,-28.0303,-43.3305,10295.01
44.616,10300.000,10299.949,10289.217,-0.499,-0.509,-28.8545,-43.5339,10289.22
44.786,10300.000,10299.714,10283.904,-0.479,-0.447,-29.6701,-43.3497,10283.90
44.962,10300.000,10299.933,10279.106,-0.458,-0.476,-30.4792,-42.9258,10279.11
45.144,10300.000,10299.785,10274.799,-0.437,-0.420,-31.2785,-42.1539,10274.80
45.334,10300.000,10299.736,10270.946,-0.416,-0.436,-32.0732,-41.1776,10270.95
45.531,10300.000,10299.918,10267.646,-0.394,-0.385,-32.8550,-39.8751,10267.65
45.737,10300.000,10299.882,10264.826,-0.371,-0.381,-33.6278,-38.3711,10264.83
45.952,10300.000,10300.069,10262.558,-0.349,-0.322,-34.3868,-36.5608,10262.56
46.179,10300.000,10300.140,10260.766,-0.326,-0.338,-35.1372,-34.6295,10260.77
46.417,10200.000,10199.709,10244.629,-0.302,-0.290,-35.8700,-38.4520,10244.63
46.669,10200.000,10200.255,10229.546,-0.279,-0.257,-36.5881,-41.2010,10229.55
46.937,10200.000,10199.820,10215.450,-0.255,-0.245,-37.2897,-43.0102,10215.45
47.223,10200.000,10200.038,10202.552,-0.231,-0.237,-37.9720,-43.8706,10202.55
47.529,10200.000,10200.193,10190.969,-0.208,-0.220,-38.6308,-43.7914,10190.97
47.860,10200.000,10199.780,10180.654,-0.184,-0.176,-39.2664,-42.7638,10180.65
48.220,10200.000,10199.768,10171.824,-0.160,-0.171,-39.8744,-40.9208,10171.82
48.615,10200.000,10199.912,10164.626,-0.137,-0.137,-40.4511,-38.1988,10164.63
49.052,10100.000,10100.274,10137.447,-0.115,-0.115,-40.9911,-42.3193,10137.45
49.541,10100.000,10100.284,10112.802,-0.093,-0.098,-41.4885,-44.0924,10112.80
50.041,10100.000,10099.902,10092.950,-0.074,-0.075,-41.8968,-43.7014,10092.95
50.541,10100.000,10099.761,10078.383,-0.058,-0.061,-42.2202,-41.6153,10078.38
51.041,10100.000,10100.055,10068.646,-0.045,-0.042,-42.4734,-38.2676,10068.65
51.541,10000.000,10000.145,10036.407,-0.034,-0.035,-42.6686,-42.5690,10036.41
52.041,10000.000,9999.921,10011.045,-0.026,-0.024,-42.8158,-43.9604,10011.04
52.541,9988.335,9988.421,9988.877,-0.018,-0.017,-42.9235,-44.0958,9988.88
53.041,9966.295,9966.413,9966.706,-0.012,-0.013,-42.9987,-44.1926,9966.71
53.541,9944.217,9944.033,9944.447,-0.007,-0.008,-43.0472,-44.2791,9944.45
